cost_bp,trade_count,final_nav,ann_return,ann_vol,sharpe,max_drawdown,win_rate,avg_gross_ret,avg_net_ret,profit_factor,avg_pred_ret_bp,avg_downside_prob,avg_trade_score,score_col,lambda,score_quantile,score_threshold,pred_ret_min,downside_max,use_event_filter
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.9,-1.480773916655661,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.9,-1.480773916655661,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.9,-1.480773916655661,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.9,-1.480773916655661,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.95,-1.0359584658496799,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.95,-1.0359584658496799,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.95,-1.0359584658496799,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.95,-1.0359584658496799,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.97,-0.73046482657491,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.97,-0.73046482657491,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.97,-0.73046482657491,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.97,-0.73046482657491,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.99,-0.18617870871032913,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.99,-0.18617870871032913,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.99,-0.18617870871032913,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,1.3647020735390267,trade_score_lam5,5.0,0.99,-0.18617870871032913,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.9,-2.642429840116859,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.9,-2.642429840116859,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.9,-2.642429840116859,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.9,-2.642429840116859,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.95,-2.026000252073269,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.95,-2.026000252073269,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.95,-2.026000252073269,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.95,-2.026000252073269,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.97,-1.6221955437201652,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.97,-1.6221955437201652,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.97,-1.6221955437201652,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.97,-1.6221955437201652,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.99,-0.9278996124986608,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.99,-0.9278996124986608,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.99,-0.9278996124986608,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.8879655943210283,trade_score_lam8,8.0,0.99,-0.9278996124986608,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.9,-3.410519673816781,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.9,-3.410519673816781,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.9,-3.410519673816781,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.9,-3.410519673816781,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.95,-2.679186623182347,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.95,-2.679186623182347,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.95,-2.679186623182347,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.95,-2.679186623182347,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.97,-2.2076879808279313,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.97,-2.2076879808279313,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.97,-2.2076879808279313,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.97,-2.2076879808279313,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.99,-1.41059059531558,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.99,-1.41059059531558,2.0,0.3,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.99,-1.41059059531558,2.0,0.35,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,0.5701412748423627,trade_score_lam10,10.0,0.99,-1.41059059531558,2.0,0.4,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,-0.22441952385430142,trade_score_lam15,15.0,0.9,-5.316185915817522,2.0,0.25,False
0.0,1,1.0000858184938854,8.936487109001412e-05,8.75736549731728e-05,1.0204538238970389,0.0,1.0,0.0004290924694272391,0.0004290924694272391,inf,2.159262872235691,0.15891215973933281,-0.22441952385430142,trade_score_lam15,15.0,0.9,-5.316185915817522,2.0,0.3,False
