entry_time_bucket,trade_count,avg_gross_ret,win_rate,profit_factor,avg_weight,avg_holding_bars,avg_long_score,avg_short_score
10:30-11:30,1449,-0.0005850498436155508,0.29330572808833677,0.4200210348424757,0.21514360280785078,4.291925465838509,0.6883596065070545,1.277363062748309
14:30-14:55,22,-0.0006238461658987327,0.2727272727272727,0.3813480067826518,0.2252074392234783,2.6363636363636362,0.716398456615848,1.3617714661050953
10:00-10:30,1133,-0.0006457975957830202,0.30185348631950576,0.4142710588623969,0.218291096421953,4.179170344218888,0.691142390170557,1.3344206864896573
before10,913,-0.0007569434278405381,0.30558598028477546,0.4526655726653827,0.22432669710201103,4.573932092004381,0.695042286078764,1.4363863711608018
